,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery,province_id,variety_numerical,vintage,norm_vintage,norm_price,norm_points,total_fires,sum_fire_size
8436,23665,84383,87705,US,"Blended from two-thirds Zinfandel and one-third Sangiovese, this red is rustic in smoky fruit, soft tannin, raisiny-plum compote and black olive. Moderate in acidity, it presents as fairly light bodied.",Rosso di Fiore Marcheschi Vineyard,86,25.0,California,Alexander Valley,Sonoma,Virginie Boone,@vboone,Rock Wall 2014 Rosso di Fiore Marcheschi Vineyard Zinfandel (Alexander Valley),Zinfandel,Rock Wall,7,702,2014,0.011408730158730158,0.009935419771485344,0.060606060606060615,0,0.0
8437,23666,84384,87706,US,"This is a voluptuously layered, slightly green wine, more fruity than subtle, with highlights of melon, stone fruit and vanilla wafer. Easy to enjoy and nicely priced, it's a perfect picnic choice.",Reserve,86,15.0,California,Sonoma County,Sonoma,Virginie Boone,@vboone,Angeline 2015 Reserve Sauvignon Blanc (Sonoma County),Sauvignon Blanc,Angeline,7,514,2015,0.011904761904761904,0.004967709885742673,0.060606060606060615,118,51.560000000000045
8438,23673,84422,87747,US,"Bright boysenberry and black-cherry scents are seasoned with clove and nutmeg, and enhanced with gravel and rose-bud aromas. The palate is spicy and juicy, with boisterous black pepper, plum, blueberry and tobacco flavors.",Beyond the Pale,88,10.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Minassian-Young 2013 Beyond the Pale Zinfandel (Paso Robles),Zinfandel,Minassian-Young,7,702,2013,0.010912698412698412,0.0024838549428713363,0.08080808080808081,0,0.0
8439,23677,84444,87769,US,"This blend of 60% Petit Verdot, 15% Malbec, 15% Merlot and 10% Cabernet Sauvignon offers a grape-driven nose, boosted by dried black cherry, licorice and baking spice, more playful than brooding. Bright flavors of blackberry and red cherry make for a juicy, tangy wine with decent tannic structure.",Party of Four,88,49.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,HammerSky 2012 Party of Four Red (Paso Robles),Bordeaux-style Red Blend,HammerSky,7,62,2012,0.010416666666666666,0.02185792349726776,0.08080808080808081,0,0.0
8440,23678,84446,87771,US,"Extreme pepper elements, from peppercorn to bell pepper, carry through this entire experience. The nose also shows red berries, while the palate offers barely ripe strawberry notes. Fans of the peppery style, which often benefits from a slight chill, will be enthused. Those who hate pyrazines should stay away.",Estate,88,32.0,California,Santa Clara Valley,Central Coast,Matt Kettmann,@mattkettmann,Jason-Stephens 2012 Estate Cabernet Franc (Santa Clara Valley),Cabernet Franc,Jason-Stephens,7,71,2012,0.010416666666666666,0.013412816691505215,0.08080808080808081,99,177.01999999999992
8441,23680,84455,87780,US,"This reserve-level wine is meant to represent the best barrels of the vintage, coming from grapes grown on both the Schug Estate and Wildcat Vineyard, which makes up the majority at 80%. Austere on the nose, it offers chiseled acid as well as apricot, pear and a touch of mango. Complex and lengthy, it should become more interesting as the baby fat sheds.",Heritage Reserve,90,40.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Schug 2014 Heritage Reserve Chardonnay (Carneros),Chardonnay,Schug,7,125,2014,0.011408730158730158,0.017386984600099353,0.101010101010101,0,0.0
8442,23683,84473,87799,US,"Made in small amounts, this floral, tangy and richly textured white wine offers a depth of honey and caramel that overpowers the prettier, more mineral-driven aspects lurking in the underbelly of body. Youthful, it should come around.",Leveroni Vineyards,90,42.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Jeff Gordon 2014 Leveroni Vineyards Chardonnay (Carneros),Chardonnay,Jeff Gordon,7,125,2014,0.011408730158730158,0.01838052657724789,0.101010101010101,0,0.0
8443,23694,84506,87832,US,"This wine adds to the growing case to be made for Cabernet Sauvignon in Livermore Valley. Mother Vine Reserve is a smallish offering for Concannon, loaded with black olive, tea and black pepper. It's Cab Franc-esque in some way, yet intensely dark, brooding and velvety.",Mother Vine Reserve,88,35.0,California,Livermore Valley,Central Coast,Virginie Boone,@vboone,Concannon 2008 Mother Vine Reserve Cabernet Sauvignon (Livermore Valley),Cabernet Sauvignon,Concannon,7,80,2008,0.008432539682539682,0.01490312965722802,0.08080808080808081,0,0.0
8444,23695,84510,87836,US,"This newish producer pays honor to its Persian roots with Yalda, a Rhône-style blend of 41% Shiraz, 26% Mourvedre, 25% Grenache and 8% Cinsault that's intense, coated like chocolate-strawberry jam, tobacco, leather and earth with a subtext of cheese rind. This wine definitely has character.",Yalda,88,48.0,California,Temecula Valley,South Coast,Virginie Boone,@vboone,Fazeli Cellars 2008 Yalda Red (Temecula Valley),Red Blend,Fazeli Cellars,7,473,2008,0.008432539682539682,0.02136115250869349,0.08080808080808081,0,0.0
8445,23702,84523,87850,US,"From a single sustainably farmed vineyard in Lodi comes this super bang for your buck. It's earthy Cab that's perfumed inside and out, with wafts of cedar burning on an open fire, as well as brick, black cherry and clove. It's balanced and structured to boot.",Cherokee Lane,88,11.0,California,Lodi,Central Valley,Virginie Boone,@vboone,Tortoise Creek 2009 Cherokee Lane Cabernet Sauvignon (Lodi),Cabernet Sauvignon,Tortoise Creek,7,80,2009,0.008928571428571428,0.002980625931445604,0.08080808080808081,0,0.0
8446,23703,84532,87860,US,"This big-bottled, wax-topped wine blends half Merlot with a quarter each of Cabernet Sauvignon and Petit Verdot. Thick and concentrated in red fruit, it holds back on body somewhat, making way for a soft, likable character with a touch of grit among the definitive red cherry.",Highest Honor,88,89.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Honor Winery 2012 Highest Honor Red (Napa Valley),Red Blend,Honor Winery,7,473,2012,0.010416666666666666,0.04172876304023845,0.08080808080808081,54,631.3
8447,23704,84547,87875,US,"Full-bodied and tangy in acidity, this wine is from a hillside site planted with some Sauvignon Musque. Refreshing, it offers a mix of salty green olive with exotic tropical pineapple.",Hummingbird Hill Vineyard,88,25.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Cosa Obra 2015 Hummingbird Hill Vineyard Sauvignon Blanc (Sonoma Coast),Sauvignon Blanc,Cosa Obra,7,514,2015,0.011904761904761904,0.009935419771485344,0.08080808080808081,118,51.560000000000045
8448,23710,84593,87922,US,"Feral in earth and mushroom forest, this wine is big in ripeness and body. Sizable tannins distract from the fruit.",Winemaker's Reserve Estate,85,68.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Viszlay Vineyards 2012 Winemaker's Reserve Estate Pinot Noir (Russian River Valley),Pinot Noir,Viszlay Vineyards,7,440,2012,0.010416666666666666,0.03129657228017884,0.0505050505050505,0,0.0
8449,23716,84627,87959,US,Sharp aromas of Mexican lime peel mix with struck match and cement on this nose. The palate is extremely tart and sour.,Signature Selection,84,15.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Bianchi 2014 Signature Selection Pinot Grigio (Santa Barbara County),Pinot Grigio,Bianchi,7,434,2014,0.011408730158730158,0.004967709885742673,0.040404040404040414,33,2020.0699999999995
8450,23717,84632,87964,US,"From an estate vineyard, this wine is somewhat unformed and quite feral, largely tannic, with a rough-hewn texture. The oak is overwhelming and needs time to settle, to better reveal the abundance of strawberry and cherry fruit.",Mercedes Riverblock Estate,84,62.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Gracianna 2013 Mercedes Riverblock Estate Pinot Noir (Russian River Valley),Pinot Noir,Gracianna,7,440,2013,0.010912698412698412,0.02831594634873324,0.040404040404040414,0,0.0
8451,23720,84636,87969,US,"This blend of 95% Cabernet Sauvignon and 5% Negrette shows treacly candied cherry and crème de cassis as well as a composting purple-flower element on the nose. Thick kirsch and blackcurrant flavors are present on the boozy palate, which would pair with a cigar easily.",Kekoa Metodo Potugues,85,26.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Four Sisters Ranch 2013 Kekoa Metodo Potugues Red (Paso Robles),Red Blend,Four Sisters Ranch,7,473,2013,0.010912698412698412,0.010432190760059612,0.0505050505050505,0,0.0
8452,23721,84649,87983,US,"Deep mauve to light red in color, this bottling conveys rustic aromas of smoked berries, blood and leather on the nose. Smashed wild berries and dried strawberries show on the sip, which also shows some brick and meat flavors. The chalky tannins keep it intriguing.",Pedregal Vineyard Estate Grown,85,20.0,California,Paicines,Central Coast,Matt Kettmann,@mattkettmann,Puma Road 2014 Pedregal Vineyard Estate Grown Rosé (Paicines),Rosé,Puma Road,7,492,2014,0.011408730158730158,0.00745156482861401,0.0505050505050505,0,0.0
8453,23725,84659,87993,US,"Golden in color and slightly chunky on the palate, this is for fans of the variety only. A foxy, resin-like taste of tartness attempts to soften the with residual sugar.",Scuppernong Estate,85,20.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Spiriterra 2013 Scuppernong Estate Muscadine (Napa Valley),Muscadine,Spiriterra,7,367,2013,0.010912698412698412,0.00745156482861401,0.0505050505050505,50,276.17000000000024
8454,23726,84662,87997,US,"Medium-bodied and easy drinking, this Cabernet opens with yeasty red-fruit aromas and a touch of smoky oak, before finishing clean. A very good Cabernet Sauvignon that should be fairly easy to find.",Silver Label,86,20.0,California,North Coast,North Coast,Virginie Boone,@vboone,B.R. Cohn 2009 Silver Label Cabernet Sauvignon (North Coast),Cabernet Sauvignon,B.R. Cohn,7,80,2009,0.008928571428571428,0.00745156482861401,0.060606060606060615,0,0.0
8455,23729,84680,88015,US,"This Fiddletown Zin has a sweet graham cracker and marshmallow quality about it, soft and round in the middle, and a finish that's long and a touch green.",E Estate,86,22.0,California,Fiddletown,Sierra Foothills,Virginie Boone,@vboone,Easton 2009 E Estate Zinfandel (Fiddletown),Zinfandel,Easton,7,702,2009,0.008928571428571428,0.008445106805762544,0.060606060606060615,0,0.0
8456,23745,84721,88057,US,"Thick in decadent tannin accents and integrated oak, this wine also offers high-toned cassis and cranberry, with a touch of cedar lurking in the shadows. It finishes in a wash of leather and black pepper.",Estate Reserve,90,68.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Pope Valley Winery 2012 Estate Reserve Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Pope Valley Winery,7,80,2012,0.010416666666666666,0.03129657228017884,0.101010101010101,54,631.3
8457,23746,84725,88061,US,"A bit less intense aromatically than other Adam Lee bottlings, this shows sour plum, smoked meat and a touch of garden herbs on the nose. Those elements come alive on the palate, where peppercorns, oregano, thyme and pencil lead decorate dark cranberry fruits.",Soberanes Vineyard,90,49.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Siduri 2013 Soberanes Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Siduri,7,440,2013,0.010912698412698412,0.02185792349726776,0.101010101010101,0,0.0
8458,23747,84728,88064,US,"Complex and fascinating aromas suggesting cranberry, cedar and mushroom get your attention right away. Next a tight, firmly tannic texture takes over and seems to hold on to the fruit flavors. The wine is light to medium in body, and seems likely to let its flavors out after 2019.",East Ridge,90,85.0,California,Sonoma Coast,Sonoma,Jim Gordon,@gordone_cellars,Hirsch 2012 East Ridge Pinot Noir (Sonoma Coast),Pinot Noir,Hirsch,7,440,2012,0.010416666666666666,0.03974167908594138,0.101010101010101,93,89.66000000000004
8459,23748,84732,88068,US,"Caramel and vanilla provide a richness and influence of barrel from the nose, before crisp apple delivers itself on the palate. Stony minerality keeps the wine fresh and vibrant, finishing with a touch of ginger.",Bacigalupi Vineyards,90,46.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Kobler 2014 Bacigalupi Vineyards Chardonnay (Russian River Valley),Chardonnay,Kobler,7,125,2014,0.011408730158730158,0.02036761053154496,0.101010101010101,0,0.0
8460,23749,84743,88080,US,"Soft, ripe apple and nectarine notes mix with fresh lime, jasmine and Anjou pear on the nose of this unoaked bottling. A pinpoint, lemony acidity is racy once sipped, but fleshy apple and pear keep the palate grounded.",Steel,90,30.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Foley 2013 Steel Chardonnay (Sta. Rita Hills),Chardonnay,Foley,7,125,2013,0.010912698412698412,0.01241927471435668,0.101010101010101,0,0.0
8461,23750,84751,88088,US,"A widely available offering from Concannon, this Cab is rich in jammy cherry and vanilla, with a backbone of oak, a nice choice for midweek dinners of rib roast and steak.",Selected Vineyards,84,10.0,California,California,California Other,Virginie Boone,@vboone,Concannon 2010 Selected Vineyards Cabernet Sauvignon (California),Cabernet Sauvignon,Concannon,7,80,2010,0.009424603174603174,0.0024838549428713363,0.040404040404040414,0,0.0
8462,23758,84774,88112,US,"This wine is a big one, going all out to make friends. New-oak aromas like clove, cedar and cinnamon explode out of the glass, then flavors of dark chocolate and cherry spread across the palate for a generous—almost thick—impression. Fine layers of tannins and firm acidity blanket the texture.",6th Sense,90,16.0,California,Lodi,Central Valley,Jim Gordon,@gordone_cellars,Michael David 2013 6th Sense Syrah (Lodi),Syrah,Michael David,7,560,2013,0.010912698412698412,0.00546448087431694,0.101010101010101,0,0.0
8463,23759,84775,88113,US,"This wine is a field blend of 80% Zinfandel, with 10% Petite Sirah, 6% Alicante Bouschet and 4% other mixed black grapes. High-toned in plum and dark cherry, it's bright while also being plush and juicy. This is a small-production offering from a fairly cool area for the grape.",Alegría Vineyard,90,35.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,Parmeson 2013 Alegría Vineyard Zinfandel (Russian River Valley),Zinfandel,Parmeson,7,702,2013,0.010912698412698412,0.01490312965722802,0.101010101010101,0,0.0
8464,23760,84776,88114,US,"A dense, leathery, richly stylized wine from a great vineyard site, this offers thick layers of dark chocolate, blueberry and plum. Integrated in terms of oak and tannin, it delivers concentration and power, capped off on the finish in a shot of cigar.",Stagecoach Vineyard,90,75.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Patland 2012 Stagecoach Vineyard Syrah (Napa Valley),Syrah,Patland,7,560,2012,0.010416666666666666,0.034773969200198714,0.101010101010101,54,631.3
8465,23762,84780,88118,US,"Smoke and oak pronounce themselves vigorously on the nose and entry of this 100% varietal wine, which holds on with a tight grip. Black fruit dominates with leather, chocolate and tobacco playing secondary roles. The finish is lengthy and powerful.",Estate Grown,90,55.0,California,Moon Mountain District Sonoma County,Sonoma,Virginie Boone,@vboone,Korbin Kameron 2012 Estate Grown Cabernet Sauvignon (Moon Mountain District Sonoma County),Cabernet Sauvignon,Korbin Kameron,7,80,2012,0.010416666666666666,0.02483854942871336,0.101010101010101,93,89.66000000000004
8466,23763,84784,88122,US,"This Oregon-based producer has sourced Petaluma Gap grapes to craft a light, clear and somewhat smoky and full-bodied expression of the variety. It's dense and rich in black cherry, currant and cola-vanilla.",La Cruz Vineyard,90,55.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Lachini 2013 La Cruz Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Lachini,7,440,2013,0.010912698412698412,0.02483854942871336,0.101010101010101,113,113.16999999999996
8467,23764,84785,88123,US,"Medium bodied and restrained on the palate, this wine offers a mix of caramelized lemon and Gravenstein apple. It ends lengthy with tastes of ginger and lemongrass that leave a refreshing finish.",Gavin Vineyard,90,24.0,California,Carneros,Napa-Sonoma,Virginie Boone,@vboone,Mahoney 2014 Gavin Vineyard Chardonnay (Carneros),Chardonnay,Mahoney,7,125,2014,0.011408730158730158,0.009438648782911079,0.101010101010101,0,0.0
8468,23765,84786,88124,US,"Mandarin-orange zest, cut Asian pear, lemon blossom and slight beeswax show on the fresh nose of this bottling by young winemaker Mike Callahan. It's extremely dry on the palate, like licking limestone, with hints of nectarine blossom and lemon-skin flavor.",Zabala Vineyard,90,22.0,California,Monterey County,Central Coast,Matt Kettmann,@mattkettmann,MaidenStoen 2014 Zabala Vineyard Riesling (Monterey County),Riesling,MaidenStoen,7,479,2014,0.011408730158730158,0.008445106805762544,0.101010101010101,108,4945.040000000001
8469,23766,84787,88125,US,"Grown on a family-owned vineyard and aged in 25% new French oak, this wine brings together lemon and lime zest with aromas of orange blossom. It then introduces soft, lilting waves of integrated texture, the oak understated with a taste of hazelnut.",Aloise Francisco Vineyards,90,55.0,California,Los Carneros,Napa-Sonoma,Virginie Boone,@vboone,Tognetti 2013 Aloise Francisco Vineyards Chardonnay (Los Carneros),Chardonnay,Tognetti,7,125,2013,0.010912698412698412,0.02483854942871336,0.101010101010101,0,0.0
8470,23767,84789,88127,US,"Tropical guava and mango surround a restrained cradling of French oak, only 15% of it new, in this easy-to-like, approachable wine. Wrappings of vanilla and honeysuckle complete the picture, with a straightforward, relatively lengthy finish.",Signpost,90,22.0,California,Sonoma Coast,Sonoma,Virginie Boone,@vboone,Trig Point 2013 Signpost Chardonnay (Sonoma Coast),Chardonnay,Trig Point,7,125,2013,0.010912698412698412,0.008445106805762544,0.101010101010101,113,113.16999999999996
8471,23768,84792,88130,US,"Given about a year in French oak, less than half of it new, this is a cohesive blend of 53% Grenache, 29% Mourvèdre, 12% Syrah and 6% Counoise. It's brawny in meat and leather, blackberry and tar, with a velvety mouthfeel benefiting from integrated oak.",Elevation Annadel Gap Vineyard Estate,90,38.0,California,Sonoma Valley,Sonoma,Virginie Boone,@vboone,Westwood 2014 Elevation Annadel Gap Vineyard Estate Red (Sonoma Valley),Rhône-style Red Blend,Westwood,7,475,2014,0.011408730158730158,0.016393442622950817,0.101010101010101,230,4224.870000000001
8472,23769,84794,88132,US,"Lipsmacking plum and currant accent a touch of chocolate in this soft, approachable, estate-driven wine from the heart of Stags Leap. Classically elegant with plenty of California oomph, it's a study in balance and fruity bravado.",Estate Grown,90,50.0,California,Napa Valley,Napa,Virginie Boone,@vboone,Silverado 2012 Estate Grown Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Silverado,7,80,2012,0.010416666666666666,0.022354694485842028,0.101010101010101,54,631.3
8473,23772,84798,88137,US,"Tar and black fruit loll on the full-bodied palate here, the wine well composed to highlight dark, leathery cigar and a hint of cedar. Smooth and round on the finish, it's a varietal rarity for the appellation.",Lagomarsino Vineyard,90,55.0,California,Russian River Valley,Sonoma,Virginie Boone,@vboone,St. Francis 2012 Lagomarsino Vineyard Cabernet Sauvignon (Russian River Valley),Cabernet Sauvignon,St. Francis,7,80,2012,0.010416666666666666,0.02483854942871336,0.101010101010101,0,0.0
8474,23777,84827,88166,US,"There's a unique nose on this single-vineyard bottling by Joshua Klapper, with black olives, dried figs, cranberries and wood ash combining into a delicate almond-brittle sensation. The palate is subtle and restrained, all about finessed energy and nuanced texture, opening up into strawberries and cracked black pepper. Great right now but will live through 2025-plus.",Riverbench Vineyard,93,40.0,California,Santa Maria Valley,Central Coast,Matt Kettmann,@mattkettmann,La Fenêtre 2012 Riverbench Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,La Fenêtre,7,440,2012,0.010416666666666666,0.017386984600099353,0.13131313131313133,0,0.0
8475,23778,84829,88168,US,"This is a lighthearted, well-crafted take on the variety made for the producer's mother, Lee. It's bright and rich simultaneously, with highlights of tropical pineapple and mango supported by crisp minerality and a refreshing finish of tangerine and lime zest.",Lee's,93,28.0,California,Dry Creek Valley,Sonoma,Virginie Boone,@vboone,MacLaren 2014 Lee's Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,MacLaren,7,514,2014,0.011408730158730158,0.011425732737208148,0.13131313131313133,0,0.0
8476,23779,84833,88172,US,"Hot olallieberry jam, lava rocks and uncracked black peppercorn aromas decorate the nose on this blend of 45% Syrah, 24% Mourvèdre, 20% Grenache and 11% Tempranillo, about 90% of which is from the Paderewski VIneyard. It's jammy, juicy and meaty on the palate, a lip-smacking wine made interesting by a plum-skin tartness and pork stew richness.",Estate,93,50.0,California,Paso Robles,Central Coast,Matt Kettmann,@mattkettmann,Epoch Estate Wines 2012 Estate Red (Paso Robles),Red Blend,Epoch Estate Wines,7,473,2012,0.010416666666666666,0.022354694485842028,0.13131313131313133,0,0.0
8477,23780,84834,88173,US,"There's a sharp element of lime rind and brie cheese skin at first sniff of this wine, but the nose quickly softens into white peach elements. Once sipped, the citrus pith tightness remains, and while it doesn't veer into juicy ripeness, there are supple apple and pear fruit flavors, cut further with lemon juice on the finish.",Ashley's,93,37.0,California,Sta. Rita Hills,Central Coast,Matt Kettmann,@mattkettmann,Fess Parker 2013 Ashley's Chardonnay (Sta. Rita Hills),Chardonnay,Fess Parker,7,125,2013,0.010912698412698412,0.015896671634376552,0.13131313131313133,0,0.0
8478,23781,84835,88174,US,"There's a touch of soft cheese rind at first on the nose of this wine from the historic vineyard. It quickly emerges into a gray slate and white rock minerality, followed by warmed pears and apples. It's tightly focused on the steely, tense palate, with lime sorbet and green pear ripeness and a sunny body.",Bien Nacido Vineyard,93,37.0,California,Santa Barbara County,Central Coast,Matt Kettmann,@mattkettmann,Fess Parker 2013 Bien Nacido Vineyard Chardonnay (Santa Barbara County),Chardonnay,Fess Parker,7,125,2013,0.010912698412698412,0.015896671634376552,0.13131313131313133,14,60.82999999999999
8479,23783,84837,88176,US,"From a small appellation near Bonny Doon that this family has farmed for half a century comes this zesty wine, with aromas of seared lemons, caramelized nectarine, browned butter and hard apple candy. The palate shows warm apples, roasted almonds and a shred of iodine, finishing with dried apricot and pressed white flowers.",Bald Mountain Vineyard,93,45.0,California,Ben Lomond Mountain,Central Coast,Matt Kettmann,@mattkettmann,Beauregard 2013 Bald Mountain Vineyard Chardonnay (Ben Lomond Mountain),Chardonnay,Beauregard,7,125,2013,0.010912698412698412,0.01987083954297069,0.13131313131313133,0,0.0
8480,23784,84838,88177,US,"Purely delicious, this has stunning and distinctive aromas and flavors that recall pomegranate juice and blueberries, plus a velvety-smooth texture. While very full bodied, this wine does not win with power but with grace. It has excellent balance and harmony, and stands above the crowd.",Walker Vineyard,93,19.0,California,El Dorado,Sierra Foothills,Jim Gordon,@gordone_cellars,Boeger 2013 Walker Vineyard Zinfandel (El Dorado),Zinfandel,Boeger,7,702,2013,0.010912698412698412,0.0069547938400397425,0.13131313131313133,231,334.69999999999993
8481,23785,84839,88178,US,"From a small dry-farmed vineyard comes this rich and layered wine that shows black olives, ripe cranberries, buttered cherries and red rose petals on the complicated nose. Very savory fruits emerge once sipped, with smoked black plums, mission figs, red cherries and raspberries alongside balsamic vinegar, licorice candy and a Tootsie Roll chocolate element.",Garret's Vineyard Dryland,93,50.0,California,Santa Lucia Highlands,Central Coast,Matt Kettmann,@mattkettmann,Boekenoogen 2013 Garret's Vineyard Dryland Pinot Noir (Santa Lucia Highlands),Pinot Noir,Boekenoogen,7,440,2013,0.010912698412698412,0.022354694485842028,0.13131313131313133,0,0.0
